0.0,0.01,1.0,1.0
0.0,0.07263157894736841,1.0,1.0
0.0,0.13526315789473684,1.0,1.0
0.0,0.19789473684210523,1.0,1.0
0.0,0.26052631578947366,1.0,1.0
0.0,0.3231578947368421,1.0,1.0
0.0,0.38578947368421046,0.9899497487437185,0.9849246231155779
0.0,0.4484210526315789,0.9798994974874373,0.9597989949748744
0.0,0.5110526315789473,0.9597989949748744,0.9195979899497487
0.0,0.5736842105263157,0.9296482412060301,0.864321608040201
0.0,0.6363157894736842,0.8894472361809045,0.7889447236180904
0.0,0.6989473684210525,0.8391959798994975,0.7035175879396985
0.0,0.7615789473684209,0.778894472361809,0.6030150753768845
0.0,0.8242105263157894,0.6984924623115578,0.4824120603015075
0.0,0.8868421052631578,0.5879396984924623,0.34673366834170855
0.0,0.9494736842105262,0.4572864321608041,0.20603015075376885
0.0,1.0121052631578946,0.27638190954773867,0.08040201005025126
0.0,1.074736842105263,0.12562814070351758,0.020100502512562814
0.0,1.1373684210526314,0.07537688442211055,0.010050251256281407
0.0,1.2,0.055276381909547645,0.010050251256281407
