0.0,0.01,1.0,1.0
0.0,0.07842105263157895,1.0,1.0
0.0,0.1468421052631579,0.9999975682924582,0.9999951366045114
0.0,0.21526315789473688,0.999815405621334,0.999630843591238
0.0,0.2836842105263158,0.998250663655017,0.9964912180210124
0.0,0.35210526315789475,0.992915831563713,0.9858890066097795
0.0,0.42052631578947375,0.9813802989896893,0.9631103808146008
0.0,0.4889473684210527,0.9615952171123135,0.9246650197294316
0.0,0.5573684210526316,0.9317842297778228,0.8682194184934846
0.0,0.6257894736842106,0.8900894815749679,0.7922509609960483
0.0,0.6942105263157895,0.8341253106458538,0.6957650333443647
0.0,0.7626315789473684,0.7603160960345672,0.5780805616081659
0.0,0.8310526315789475,0.6623752020321794,0.43873969425870873
0.0,0.8994736842105264,1.2046535546326916e-07,1.9063407173873296e-08
0.0,0.9678947368421054,0.3063388054739477,0.09384331821882619
0.0,1.0363157894736843,2.242342924384721e-05,-7.632142263221532e-07
0.0,1.1047368421052632,1.4373053550841529e-05,-5.088574024222499e-07
0.0,1.1731578947368422,1.204432981812036e-06,-9.183762898052719e-07
0.0,1.2415789473684211,1.4149244652336167e-06,3.254973840138468e-07
0.0,1.31,1.8975971372472815e-06,1.7610277080884132e-06
