0.0,0.01,1.0,1.0
0.007894736842105263,0.01,1.0,1.0
0.015789473684210527,0.01,1.0,1.0
0.02368421052631579,0.01,1.0,1.0
0.031578947368421054,0.01,1.0,1.0
0.039473684210526314,0.01,1.0,1.0
0.04736842105263158,0.01,1.0,1.0
0.05526315789473685,0.01,1.0,1.0
0.06315789473684211,0.01,1.0,1.0
0.07105263157894737,0.01,1.0,1.0
0.07894736842105263,0.01,1.0,1.0
0.0868421052631579,0.01,1.0,1.0
0.09473684210526316,0.01,1.0,1.0
0.10263157894736842,0.01,1.0,1.0
0.1105263157894737,0.01,1.0,1.0
0.11842105263157895,0.01,1.0,1.0
0.12631578947368421,0.01,1.0,1.0
0.13421052631578947,0.01,1.0,1.0
0.14210526315789473,0.01,0.9933110367892977,1.0
0.15,0.01,0.9933110367892977,1.0
0.0,0.07842105263157895,1.0,1.0
0.007894736842105263,0.07842105263157895,1.0,1.0
0.015789473684210527,0.07842105263157895,1.0,1.0
0.02368421052631579,0.07842105263157895,1.0,1.0
0.031578947368421054,0.07842105263157895,1.0,1.0
0.039473684210526314,0.07842105263157895,1.0,1.0
0.04736842105263158,0.07842105263157895,1.0,1.0
0.05526315789473685,0.07842105263157895,1.0,1.0
0.06315789473684211,0.07842105263157895,1.0,1.0
0.07105263157894737,0.07842105263157895,1.0,1.0
0.07894736842105263,0.07842105263157895,1.0,1.0
0.0868421052631579,0.07842105263157895,1.0,1.0
0.09473684210526316,0.07842105263157895,1.0,1.0
0.10263157894736842,0.07842105263157895,1.0,1.0
0.1105263157894737,0.07842105263157895,1.0,1.0
0.11842105263157895,0.07842105263157895,1.0,1.0
0.12631578947368421,0.07842105263157895,1.0,1.0
0.13421052631578947,0.07842105263157895,0.9933110367892977,1.0
0.14210526315789473,0.07842105263157895,0.9933110367892977,1.0
0.15,0.07842105263157895,0.9933110367892977,1.0
0.0,0.1468421052631579,1.0,1.0
0.007894736842105263,0.1468421052631579,1.0,1.0
0.015789473684210527,0.1468421052631579,1.0,1.0
0.02368421052631579,0.1468421052631579,1.0,1.0
0.031578947368421054,0.1468421052631579,1.0,1.0
0.039473684210526314,0.1468421052631579,1.0,1.0
0.04736842105263158,0.1468421052631579,1.0,1.0
0.05526315789473685,0.1468421052631579,1.0,1.0
0.06315789473684211,0.1468421052631579,1.0,1.0
0.07105263157894737,0.1468421052631579,1.0,1.0
0.07894736842105263,0.1468421052631579,1.0,1.0
0.0868421052631579,0.1468421052631579,1.0,1.0
0.09473684210526316,0.1468421052631579,1.0,1.0
0.10263157894736842,0.1468421052631579,1.0,1.0
0.1105263157894737,0.1468421052631579,1.0,1.0
0.11842105263157895,0.1468421052631579,0.9933110367892977,0.9966555183946488
0.12631578947368421,0.1468421052631579,0.9933110367892977,0.9933110367892977
0.13421052631578947,0.1468421052631579,0.9866220735785953,0.9899665551839465
0.14210526315789473,0.1468421052631579,0.979933110367893,0.9832775919732442
0.15,0.1468421052631579,0.01672240802675584,0.8996655518394648
0.0,0.21526315789473688,1.0,1.0
0.007894736842105263,0.21526315789473688,1.0,1.0
0.015789473684210527,0.21526315789473688,1.0,1.0
0.02368421052631579,0.21526315789473688,1.0,1.0
0.031578947368421054,0.21526315789473688,1.0,1.0
0.039473684210526314,0.21526315789473688,1.0,1.0
0.04736842105263158,0.21526315789473688,1.0,1.0
0.05526315789473685,0.21526315789473688,1.0,1.0
0.06315789473684211,0.21526315789473688,1.0,1.0
0.07105263157894737,0.21526315789473688,1.0,1.0
0.07894736842105263,0.21526315789473688,1.0,0.9966555183946488
0.0868421052631579,0.21526315789473688,1.0,0.9966555183946488
0.09473684210526316,0.21526315789473688,0.9933110367892977,0.9933110367892977
0.10263157894736842,0.21526315789473688,0.9933110367892977,0.9899665551839465
